station_id,validdate,leisure_biking:idx,snow_depth:cm,t_2m:C,precip_24h:mm,weather_symbol_1h:idx,effective_cloud_cover:octas
didok_8504200,2021-07-31T14:00:00Z,0.85,0.00,21.60,5.85,4.00,7.00
didok_8504200,2021-08-01T14:00:00Z,0.00,0.00,15.40,27.75,5.00,8.00
didok_8504200,2021-08-02T14:00:00Z,0.75,0.00,19.80,2.31,15.00,1.00
didok_8504200,2021-08-03T14:00:00Z,0.00,0.00,18.40,6.28,5.00,8.00
didok_8504200,2021-08-04T14:00:00Z,0.40,0.00,14.70,15.40,5.00,8.00
didok_8504200,2021-08-05T14:00:00Z,0.55,0.00,20.10,7.50,3.00,5.00
didok_8504200,2021-08-06T14:00:00Z,0.70,0.00,22.20,0.26,3.00,6.00
didok_8504200,2021-08-07T14:00:00Z,0.00,0.00,15.90,18.50,5.00,8.00
didok_8504200,2021-08-08T14:00:00Z,0.80,0.00,20.30,5.00,2.00,2.00
didok_8504200,2021-08-09T14:00:00Z,0.50,0.00,21.20,0.27,15.00,8.00
didok_8504200,2021-08-10T14:00:00Z,1.00,0.00,22.40,1.35,1.00,0.00
didok_8504200,2021-08-11T14:00:00Z,1.00,0.00,24.60,0.08,1.00,0.00
didok_8504200,2021-08-12T14:00:00Z,0.90,0.00,25.10,0.00,1.00,0.00
didok_8504200,2021-08-13T14:00:00Z,0.90,0.00,24.40,19.57,3.00,6.00
didok_8504200,2021-08-14T14:00:00Z,0.90,0.00,25.90,0.00,1.00,0.00
didok_8504200,2021-08-15T14:00:00Z,0.40,0.00,29.00,0.36,3.00,6.00
didok_8504200,2021-08-16T14:00:00Z,0.85,0.00,20.60,1.31,1.00,0.00
didok_8504200,2021-08-17T14:00:00Z,0.80,0.00,18.70,0.07,3.00,6.00
didok_8504200,2021-08-18T14:00:00Z,0.80,0.00,20.60,0.00,3.00,4.00
didok_8504200,2021-08-19T14:00:00Z,1.00,0.00,20.70,0.00,1.00,0.00
didok_8504200,2021-08-20T14:00:00Z,1.00,0.00,22.10,0.00,1.00,0.00
didok_8504200,2021-08-21T14:00:00Z,0.80,0.00,25.80,0.00,1.00,0.00
didok_8504200,2021-08-22T14:00:00Z,0.60,0.00,20.50,15.84,4.00,8.00
didok_8504200,2021-08-23T14:00:00Z,0.70,0.00,20.30,0.49,3.00,6.00
didok_8504200,2021-08-24T14:00:00Z,0.70,0.00,19.10,0.00,1.00,2.00
didok_8504200,2021-08-25T14:00:00Z,0.85,0.00,18.90,0.00,1.00,0.00
didok_8504200,2021-08-26T14:00:00Z,0.95,0.00,21.70,0.00,1.00,0.00
didok_8504200,2021-08-27T14:00:00Z,0.85,0.00,18.20,0.00,1.00,0.00
didok_8504200,2021-08-28T14:00:00Z,0.90,0.00,18.20,0.00,2.00,3.00
didok_8504200,2021-08-29T14:00:00Z,0.65,0.00,18.70,0.07,3.00,5.00
didok_8504200,2021-08-30T14:00:00Z,0.65,0.00,18.50,0.00,4.00,8.00
didok_8504200,2021-08-31T14:00:00Z,0.85,0.00,19.00,0.00,1.00,0.00
didok_8504200,2021-09-01T14:00:00Z,0.85,0.00,18.70,0.00,1.00,0.00
didok_8504200,2021-09-02T14:00:00Z,0.90,0.00,19.70,0.00,1.00,0.00
didok_8504200,2021-09-03T14:00:00Z,0.80,0.00,21.50,0.00,3.00,6.00
didok_8504200,2021-09-04T14:00:00Z,0.65,0.00,21.60,0.15,8.00,1.00
didok_8504200,2021-09-05T14:00:00Z,1.00,0.00,22.40,4.92,1.00,0.00
didok_8504200,2021-09-06T14:00:00Z,1.00,0.00,22.70,0.33,1.00,0.00
didok_8504200,2021-09-07T14:00:00Z,1.00,0.00,22.00,0.00,2.00,4.00
didok_8504200,2021-09-08T14:00:00Z,1.00,0.00,23.40,0.00,1.00,0.00
didok_8504200,2021-09-09T14:00:00Z,0.50,0.00,21.40,10.73,5.00,4.00
didok_8504200,2021-09-10T14:00:00Z,0.45,0.00,19.10,0.55,4.00,8.00
didok_8504200,2021-09-11T14:00:00Z,0.80,0.00,19.50,0.28,4.00,7.00
didok_8504200,2021-09-12T14:00:00Z,0.90,0.00,19.40,0.00,3.00,4.00
didok_8504200,2021-09-13T14:00:00Z,1.00,0.00,22.50,0.00,1.00,2.00
didok_8504200,2021-09-14T14:00:00Z,0.70,0.00,22.40,0.57,4.00,8.00
didok_8504200,2021-09-15T14:00:00Z,0.50,0.00,20.30,6.67,15.00,8.00
didok_8504200,2021-09-16T14:00:00Z,0.70,0.00,21.20,9.88,3.00,5.00
didok_8504200,2021-09-17T14:00:00Z,1.00,0.00,19.70,8.76,1.00,0.00
didok_8504200,2021-09-18T14:00:00Z,1.00,0.00,18.80,0.00,1.00,1.00
didok_8504200,2021-09-19T14:00:00Z,0.30,0.00,14.40,28.82,5.00,8.00
didok_8504200,2021-09-20T14:00:00Z,0.00,0.00,15.50,5.39,5.00,8.00
didok_8504200,2021-09-21T14:00:00Z,0.75,0.00,17.80,1.16,1.00,0.00
didok_8504200,2021-09-22T14:00:00Z,0.75,0.00,17.00,0.00,1.00,0.00
didok_8504200,2021-09-23T14:00:00Z,1.00,0.00,22.00,0.00,1.00,0.00
didok_8504200,2021-09-24T14:00:00Z,1.00,0.00,20.40,0.00,1.00,0.00
didok_8504200,2021-09-25T14:00:00Z,0.80,0.00,20.20,0.00,4.00,8.00
didok_8504200,2021-09-26T14:00:00Z,0.90,0.00,22.30,7.40,1.00,0.00
didok_8504200,2021-09-27T14:00:00Z,0.75,0.00,19.10,0.03,4.00,8.00
didok_8504200,2021-09-28T14:00:00Z,0.90,0.00,16.90,0.38,3.00,4.00
didok_8504200,2021-09-29T14:00:00Z,0.55,0.00,16.70,2.02,4.00,8.00
didok_8504200,2021-09-30T14:00:00Z,0.90,0.00,17.50,0.05,1.00,0.00
didok_8504200,2021-10-01T14:00:00Z,1.00,0.00,19.90,0.00,1.00,0.00
didok_8504200,2021-10-02T14:00:00Z,0.85,0.00,22.10,0.00,2.00,4.00
didok_8504200,2021-10-03T14:00:00Z,0.00,0.00,17.70,7.62,5.00,8.00
didok_8504200,2021-10-04T14:00:00Z,0.50,0.00,12.70,46.05,4.00,8.00
didok_8504200,2021-10-05T14:00:00Z,0.00,0.00,15.70,15.90,5.00,8.00
didok_8504200,2021-10-06T14:00:00Z,0.30,0.00,12.60,7.10,15.00,5.00
didok_8504200,2021-10-07T14:00:00Z,0.75,0.00,14.30,1.14,1.00,1.00
didok_8504200,2021-10-08T14:00:00Z,0.55,0.00,14.00,0.00,3.00,6.00
didok_8504200,2021-10-09T14:00:00Z,0.60,0.00,13.80,0.00,2.00,4.00
didok_8504200,2021-10-10T14:00:00Z,0.70,0.00,13.90,0.00,1.00,0.00
didok_8504200,2021-10-11T14:00:00Z,0.80,0.00,14.20,0.00,1.00,0.00
didok_8504200,2021-10-12T14:00:00Z,0.60,0.00,13.50,0.00,4.00,8.00
didok_8504200,2021-10-13T14:00:00Z,0.65,0.00,12.80,1.27,2.00,4.00
didok_8504200,2021-10-14T14:00:00Z,0.70,0.00,13.60,0.00,1.00,0.00
didok_8504200,2021-10-15T14:00:00Z,0.70,0.00,14.20,0.00,4.00,8.00
didok_8504200,2021-10-16T14:00:00Z,0.80,0.00,13.50,0.00,1.00,0.00
didok_8504200,2021-10-17T14:00:00Z,0.90,0.00,15.50,0.00,1.00,0.00
didok_8504200,2021-10-18T14:00:00Z,0.90,0.00,15.90,0.00,2.00,4.00
didok_8504200,2021-10-19T14:00:00Z,0.65,0.00,15.00,0.36,3.00,4.00
didok_8504200,2021-10-20T14:00:00Z,0.55,0.00,17.00,0.00,4.00,8.00
didok_8504200,2021-10-21T14:00:00Z,0.75,0.00,15.50,4.32,1.00,0.00
didok_8504200,2021-10-22T14:00:00Z,0.65,0.00,13.10,0.77,1.00,0.00
didok_8504200,2021-10-23T14:00:00Z,0.65,0.00,13.00,0.00,1.00,0.00
didok_8504200,2021-10-24T14:00:00Z,0.80,0.00,12.90,0.00,1.00,0.00
didok_8504200,2021-10-25T14:00:00Z,0.90,0.00,14.90,0.00,1.00,0.00
didok_8504200,2021-10-26T14:00:00Z,0.65,0.00,14.50,0.17,4.00,8.00
didok_8504200,2021-10-27T14:00:00Z,0.80,0.00,13.10,0.00,1.00,0.00
didok_8504200,2021-10-28T14:00:00Z,0.80,0.00,13.40,0.00,1.00,0.00
didok_8504200,2021-10-29T14:00:00Z,0.90,0.00,14.90,0.00,1.00,0.00
didok_8504200,2021-10-30T14:00:00Z,0.20,0.00,9.50,5.64,4.00,8.00
didok_8504200,2021-10-31T14:00:00Z,0.90,0.00,16.20,6.04,1.00,0.00
didok_8504200,2021-11-01T14:00:00Z,0.50,0.00,10.60,29.57,4.00,8.00
didok_8504200,2021-11-02T14:00:00Z,0.05,0.00,9.60,4.92,15.00,8.00
didok_8504200,2021-11-03T14:00:00Z,0.30,0.00,6.90,7.75,4.00,8.00
didok_8504200,2021-11-04T14:00:00Z,0.30,0.00,6.90,1.80,4.00,8.00
didok_8504200,2021-11-05T14:00:00Z,0.40,0.00,9.20,0.53,3.00,5.00
didok_8504200,2021-11-06T14:00:00Z,0.35,0.00,7.50,0.00,3.00,6.00
didok_8504200,2021-11-07T14:00:00Z,0.70,0.00,8.40,0.00,2.00,4.00
didok_8504200,2021-11-08T14:00:00Z,0.35,0.00,8.70,0.00,3.00,6.00
didok_8504200,2021-11-09T14:00:00Z,0.35,0.00,6.40,0.00,3.00,6.00
didok_8504200,2021-11-10T14:00:00Z,0.50,0.00,7.70,0.00,4.00,8.00
didok_8504200,2021-11-11T14:00:00Z,0.50,0.00,8.70,0.00,4.00,7.00
didok_8504200,2021-11-12T14:00:00Z,0.50,0.00,8.70,0.00,3.00,6.00
didok_8504200,2021-11-13T14:00:00Z,0.50,0.00,7.30,0.00,4.00,8.00
didok_8504200,2021-11-14T14:00:00Z,0.35,0.00,9.10,0.70,4.00,8.00
didok_8504200,2021-11-15T14:00:00Z,0.40,0.00,7.10,0.00,4.00,8.00
didok_8504200,2021-11-16T14:00:00Z,0.50,0.00,7.40,0.00,4.00,7.00
didok_8504200,2021-11-17T14:00:00Z,0.50,0.00,7.30,0.00,4.00,8.00
didok_8504200,2021-11-18T14:00:00Z,0.40,0.00,8.40,0.00,4.00,8.00
didok_8504200,2021-11-19T14:00:00Z,0.50,0.00,7.40,0.00,3.00,5.00
didok_8504200,2021-11-20T14:00:00Z,0.50,0.00,5.30,0.00,4.00,7.00
didok_8504200,2021-11-21T14:00:00Z,0.50,0.00,6.70,0.00,4.00,8.00
didok_8504200,2021-11-22T14:00:00Z,0.35,0.00,5.90,0.81,4.00,8.00
didok_8504200,2021-11-23T14:00:00Z,0.35,0.00,5.70,0.00,3.00,6.00
didok_8504200,2021-11-24T14:00:00Z,0.70,0.00,5.40,0.00,1.00,0.00
didok_8504200,2021-11-25T14:00:00Z,0.00,0.00,4.40,1.17,5.00,8.00
didok_8504200,2021-11-26T14:00:00Z,0.00,0.00,4.40,1.12,4.00,8.00
didok_8504200,2021-11-27T14:00:00Z,0.00,0.00,4.50,5.89,2.00,3.00
didok_8504200,2021-11-28T14:00:00Z,0.00,0.00,2.80,2.41,6.00,8.00
didok_8504200,2021-11-29T14:00:00Z,0.00,0.00,2.70,1.32,1.00,0.00
didok_8504200,2021-11-30T14:00:00Z,0.00,0.00,2.00,0.12,4.00,8.00
didok_8504200,2021-12-01T14:00:00Z,0.00,0.00,5.30,3.59,5.00,8.00
didok_8504200,2021-12-02T14:00:00Z,0.00,0.00,3.90,4.67,5.00,8.00
didok_8504200,2021-12-03T14:00:00Z,0.00,0.00,2.50,0.30,3.00,6.00
didok_8504200,2021-12-04T14:00:00Z,0.05,0.00,5.80,21.76,4.00,8.00
didok_8504200,2021-12-05T14:00:00Z,0.00,0.00,3.30,6.69,4.00,8.00
didok_8504200,2021-12-06T14:00:00Z,0.00,0.00,4.40,3.17,1.00,0.00
didok_8504200,2021-12-07T14:00:00Z,0.00,0.00,4.70,5.26,1.00,1.00
didok_8504200,2021-12-08T14:00:00Z,0.00,0.00,2.80,13.10,6.00,8.00
didok_8504200,2021-12-09T14:00:00Z,0.00,0.00,3.40,3.34,4.00,8.00
didok_8504200,2021-12-10T14:00:00Z,0.00,1.50,3.00,10.53,5.00,8.00
didok_8504200,2021-12-11T14:00:00Z,0.00,0.00,2.20,7.20,4.00,8.00
didok_8504200,2021-12-12T14:00:00Z,0.00,0.00,1.50,0.00,4.00,8.00
didok_8504200,2021-12-13T14:00:00Z,0.00,0.00,2.10,0.00,3.00,6.00
didok_8504200,2021-12-14T14:00:00Z,0.00,0.00,2.10,0.00,12.00,8.00
didok_8504200,2021-12-15T14:00:00Z,0.00,0.00,2.60,0.00,4.00,8.00
didok_8504200,2021-12-16T14:00:00Z,0.00,0.00,3.60,0.00,4.00,7.00
didok_8504200,2021-12-17T14:00:00Z,0.00,0.00,2.20,0.00,4.00,8.00
didok_8504200,2021-12-18T14:00:00Z,0.00,0.00,2.60,0.00,3.00,5.00
didok_8504200,2021-12-19T14:00:00Z,0.00,0.00,1.00,0.00,4.00,8.00
didok_8504200,2021-12-20T14:00:00Z,0.00,0.00,2.10,0.00,4.00,7.00
didok_8504200,2021-12-21T14:00:00Z,0.00,0.00,-0.10,0.00,4.00,8.00
didok_8504200,2021-12-22T14:00:00Z,0.00,0.00,-1.00,0.00,4.00,8.00
didok_8504200,2021-12-23T14:00:00Z,0.00,0.00,2.20,0.00,4.00,8.00
didok_8504200,2021-12-24T14:00:00Z,0.00,0.00,3.60,0.55,4.00,8.00
didok_8504200,2021-12-25T14:00:00Z,0.00,0.00,4.10,1.09,4.00,8.00
didok_8504200,2021-12-26T14:00:00Z,0.00,0.00,5.20,12.39,5.00,8.00
didok_8504200,2021-12-27T14:00:00Z,0.00,0.00,4.20,6.03,5.00,8.00
didok_8504200,2021-12-28T14:00:00Z,0.00,0.00,9.10,13.23,6.00,8.00
didok_8504200,2021-12-29T14:00:00Z,0.10,0.00,6.40,16.71,4.00,8.00
didok_8504200,2021-12-30T14:00:00Z,0.60,0.00,10.30,1.91,4.00,7.00
didok_8504200,2021-12-31T14:00:00Z,0.50,0.00,8.50,0.00,3.00,6.00
didok_8504221,2021-01-01T14:00:00Z,0.00,0.00,2.40,6.06,4.00,8.00
didok_8504221,2021-01-02T14:00:00Z,0.00,0.00,2.20,0.05,3.00,6.00
didok_8504221,2021-01-03T14:00:00Z,0.00,0.00,1.60,0.14,4.00,8.00
didok_8504221,2021-01-04T14:00:00Z,0.00,0.10,0.80,0.13,4.00,8.00
didok_8504221,2021-01-05T14:00:00Z,0.00,0.10,1.00,0.00,1.00,1.00
didok_8504221,2021-01-06T14:00:00Z,0.00,0.10,1.70,0.00,4.00,7.00
didok_8504221,2021-01-07T14:00:00Z,0.00,0.10,1.50,0.00,1.00,0.00
didok_8504221,2021-01-08T14:00:00Z,0.00,0.10,1.00,0.01,1.00,0.00
didok_8504221,2021-01-09T14:00:00Z,0.00,0.10,0.30,0.00,3.00,6.00
didok_8504221,2021-01-10T14:00:00Z,0.00,0.10,0.60,0.00,1.00,0.00
didok_8504221,2021-01-11T14:00:00Z,0.00,0.10,-0.50,0.00,1.00,0.00
didok_8504221,2021-01-12T14:00:00Z,0.00,0.10,2.00,3.62,6.00,8.00
didok_8504221,2021-01-13T14:00:00Z,0.00,0.00,4.00,8.29,5.00,8.00
didok_8504221,2021-01-14T14:00:00Z,0.00,0.00,3.40,10.55,5.00,8.00
didok_8504221,2021-01-15T14:00:00Z,0.00,0.00,-0.40,6.95,4.00,8.00
didok_8504221,2021-01-16T14:00:00Z,0.00,0.10,-0.90,0.12,4.00,8.00
didok_8504221,2021-01-17T14:00:00Z,0.00,0.40,1.80,6.77,6.00,8.00
didok_8504221,2021-01-18T14:00:00Z,0.00,0.00,3.20,0.03,1.00,0.00
didok_8504221,2021-01-19T14:00:00Z,0.00,0.00,3.50,0.00,3.00,4.00
didok_8504221,2021-01-20T14:00:00Z,0.00,0.00,3.50,0.00,4.00,7.00
didok_8504221,2021-01-21T14:00:00Z,0.05,0.00,6.50,3.44,5.00,8.00
didok_8504221,2021-01-22T14:00:00Z,0.00,0.00,6.60,10.74,5.00,8.00
didok_8504221,2021-01-23T14:00:00Z,0.00,0.00,2.90,6.57,6.00,8.00
didok_8504221,2021-01-24T14:00:00Z,0.00,0.00,3.70,2.73,1.00,0.00
didok_8504221,2021-01-25T14:00:00Z,0.00,1.00,1.00,10.34,4.00,8.00
didok_8504221,2021-01-26T14:00:00Z,0.00,4.70,1.40,1.47,1.00,2.00
didok_8504221,2021-01-27T14:00:00Z,0.00,5.90,1.70,2.03,6.00,8.00
didok_8504221,2021-01-28T14:00:00Z,0.25,0.40,6.30,23.57,4.00,8.00
didok_8504221,2021-01-29T14:00:00Z,0.05,0.00,6.60,17.26,5.00,7.00
didok_8504221,2021-01-30T14:00:00Z,0.00,0.00,5.30,11.13,5.00,8.00
didok_8504221,2021-01-31T14:00:00Z,0.60,0.00,6.40,4.16,3.00,5.00
didok_8504221,2021-02-01T14:00:00Z,0.05,0.00,6.20,8.87,4.00,8.00
didok_8504221,2021-02-02T14:00:00Z,0.00,0.00,8.00,8.29,5.00,8.00
didok_8504221,2021-02-03T14:00:00Z,0.00,0.00,7.40,11.00,5.00,8.00
didok_8504221,2021-02-04T14:00:00Z,0.00,0.00,6.90,4.64,5.00,8.00
didok_8504221,2021-02-05T14:00:00Z,0.25,0.00,7.20,0.65,15.00,8.00
didok_8504221,2021-02-06T14:00:00Z,0.25,0.00,7.80,0.12,4.00,8.00
didok_8504221,2021-02-07T14:00:00Z,0.00,0.00,5.50,8.27,5.00,8.00
didok_8504221,2021-02-08T14:00:00Z,0.15,0.00,5.40,0.77,15.00,8.00
didok_8504221,2021-02-09T14:00:00Z,0.00,0.00,3.30,3.80,3.00,5.00
didok_8504221,2021-02-10T14:00:00Z,0.00,0.10,4.40,3.93,4.00,8.00
didok_8504221,2021-02-11T14:00:00Z,0.00,0.00,-2.70,0.08,1.00,0.00
didok_8504221,2021-02-12T14:00:00Z,0.00,0.00,-2.30,0.00,3.00,4.00
didok_8504221,2021-02-13T14:00:00Z,0.00,0.00,-2.70,0.00,1.00,0.00
didok_8504221,2021-02-14T14:00:00Z,0.00,0.00,-0.10,0.00,2.00,4.00
didok_8504221,2021-02-15T14:00:00Z,0.00,0.00,3.70,0.18,15.00,8.00
didok_8504221,2021-02-16T14:00:00Z,0.60,0.00,8.70,2.63,2.00,4.00
didok_8504221,2021-02-17T14:00:00Z,0.50,0.00,9.30,1.90,4.00,8.00
didok_8504221,2021-02-18T14:00:00Z,0.70,0.00,6.90,0.00,2.00,4.00
didok_8504221,2021-02-19T14:00:00Z,0.70,0.00,9.60,0.84,2.00,4.00
didok_8504221,2021-02-20T14:00:00Z,0.70,0.00,9.30,0.00,1.00,0.00
didok_8504221,2021-02-21T14:00:00Z,0.80,0.00,10.80,0.00,1.00,0.00
didok_8504221,2021-02-22T14:00:00Z,0.80,0.00,10.90,0.00,1.00,1.00
didok_8504221,2021-02-23T14:00:00Z,0.80,0.00,10.90,0.00,1.00,0.00
didok_8504221,2021-02-24T14:00:00Z,0.80,0.00,11.00,0.00,1.00,0.00
didok_8504221,2021-02-25T14:00:00Z,0.80,0.00,11.30,0.00,1.00,0.00
didok_8504221,2021-02-26T14:00:00Z,0.60,0.00,11.30,0.00,4.00,8.00
didok_8504221,2021-02-27T14:00:00Z,0.55,0.00,7.50,0.91,1.00,0.00
didok_8504221,2021-02-28T14:00:00Z,0.70,0.00,6.50,0.00,1.00,0.00
didok_8504221,2021-03-01T14:00:00Z,0.70,0.00,6.40,0.00,1.00,0.00
didok_8504221,2021-03-02T14:00:00Z,0.70,0.00,9.20,0.00,2.00,4.00
didok_8504221,2021-03-03T14:00:00Z,0.80,0.00,11.20,0.00,1.00,0.00
didok_8504221,2021-03-04T14:00:00Z,0.40,0.00,9.90,0.11,4.00,8.00
didok_8504221,2021-03-05T14:00:00Z,0.35,0.00,7.40,3.34,3.00,5.00
didok_8504221,2021-03-06T14:00:00Z,0.55,0.00,6.90,0.00,1.00,0.00
didok_8504221,2021-03-07T14:00:00Z,0.00,0.00,6.20,1.13,5.00,8.00
didok_8504221,2021-03-08T14:00:00Z,0.55,0.00,8.30,1.59,1.00,0.00
didok_8504221,2021-03-09T14:00:00Z,0.50,0.00,6.60,0.00,4.00,8.00
didok_8504221,2021-03-10T14:00:00Z,0.70,0.00,7.50,0.00,1.00,0.00
didok_8504221,2021-03-11T14:00:00Z,0.00,0.00,10.40,1.71,5.00,8.00
didok_8504221,2021-03-12T14:00:00Z,0.45,0.00,9.20,8.77,2.00,4.00
didok_8504221,2021-03-13T14:00:00Z,0.00,0.00,7.50,1.37,5.00,8.00
didok_8504221,2021-03-14T14:00:00Z,0.00,0.00,5.90,9.05,5.00,8.00
didok_8504221,2021-03-15T14:00:00Z,0.00,0.00,5.40,15.27,5.00,8.00
didok_8504221,2021-03-16T14:00:00Z,0.30,0.00,5.20,2.33,4.00,8.00
didok_8504221,2021-03-17T14:00:00Z,0.30,0.00,5.60,3.82,4.00,8.00
didok_8504221,2021-03-18T14:00:00Z,0.00,0.00,4.60,1.82,1.00,0.00
didok_8504221,2021-03-19T14:00:00Z,0.30,0.00,5.10,0.05,1.00,0.00
didok_8504221,2021-03-20T14:00:00Z,0.00,0.00,3.20,0.08,1.00,0.00
didok_8504221,2021-03-21T14:00:00Z,0.35,0.00,5.60,0.00,4.00,8.00
didok_8504221,2021-03-22T14:00:00Z,0.35,0.00,5.80,0.00,3.00,5.00
didok_8504221,2021-03-23T14:00:00Z,0.55,0.00,8.70,0.00,1.00,0.00
didok_8504221,2021-03-24T14:00:00Z,0.80,0.00,10.40,0.00,1.00,0.00
didok_8504221,2021-03-25T14:00:00Z,0.50,0.00,11.10,0.01,3.00,6.00
didok_8504221,2021-03-26T14:00:00Z,0.65,0.00,11.00,0.03,2.00,4.00
didok_8504221,2021-03-27T14:00:00Z,0.55,0.00,8.40,17.52,1.00,0.00
didok_8504221,2021-03-28T14:00:00Z,0.80,0.00,11.00,0.00,1.00,0.00
didok_8504221,2021-03-29T14:00:00Z,0.90,0.00,14.30,0.00,2.00,4.00
didok_8504221,2021-03-30T14:00:00Z,0.90,0.00,16.00,0.00,2.00,3.00
didok_8504221,2021-03-31T14:00:00Z,0.90,0.00,17.50,0.00,1.00,0.00
didok_8504221,2021-04-01T14:00:00Z,0.90,0.00,17.40,0.00,1.00,0.00
didok_8504221,2021-04-02T14:00:00Z,0.90,0.00,17.30,0.00,1.00,1.00
didok_8504221,2021-04-03T14:00:00Z,0.50,0.00,8.70,0.00,1.00,0.00
didok_8504221,2021-04-04T14:00:00Z,0.65,0.00,11.20,0.00,1.00,0.00
didok_8504221,2021-04-05T14:00:00Z,0.45,0.00,11.30,0.00,4.00,8.00
didok_8504221,2021-04-06T14:00:00Z,0.00,0.00,4.60,2.77,1.00,0.00
didok_8504221,2021-04-07T14:00:00Z,0.00,0.00,4.00,0.90,4.00,8.00
didok_8504221,2021-04-08T14:00:00Z,0.70,0.00,7.20,0.03,1.00,0.00
didok_8504221,2021-04-09T14:00:00Z,0.45,0.00,12.60,0.01,4.00,8.00
didok_8504221,2021-04-10T14:00:00Z,0.50,0.00,12.60,1.47,4.00,8.00
didok_8504221,2021-04-11T14:00:00Z,0.20,0.00,12.50,0.13,5.00,8.00
didok_8504221,2021-04-12T14:00:00Z,0.55,0.00,7.90,12.61,1.00,0.00
didok_8504221,2021-04-13T14:00:00Z,0.35,0.00,7.50,0.61,1.00,2.00
didok_8504221,2021-04-14T14:00:00Z,0.55,0.00,8.30,0.11,1.00,0.00
didok_8504221,2021-04-15T14:00:00Z,0.55,0.00,7.90,0.00,1.00,0.00
didok_8504221,2021-04-16T14:00:00Z,0.55,0.00,8.40,0.06,1.00,1.00
didok_8504221,2021-04-17T14:00:00Z,0.35,0.00,9.30,0.00,4.00,8.00
didok_8504221,2021-04-18T14:00:00Z,0.45,0.00,9.00,0.27,4.00,8.00
didok_8504221,2021-04-19T14:00:00Z,0.65,0.00,11.00,0.06,2.00,2.00
didok_8504221,2021-04-20T14:00:00Z,0.80,0.00,13.00,0.37,1.00,0.00
didok_8504221,2021-04-21T14:00:00Z,0.60,0.00,13.80,0.00,4.00,8.00
didok_8504221,2021-04-22T14:00:00Z,0.65,0.00,15.00,0.03,1.00,0.00
didok_8504221,2021-04-23T14:00:00Z,0.75,0.00,15.40,0.01,1.00,0.00
didok_8504221,2021-04-24T14:00:00Z,0.70,0.00,16.40,0.00,3.00,5.00
didok_8504221,2021-04-25T14:00:00Z,0.75,0.00,17.00,0.00,2.00,4.00
didok_8504221,2021-04-26T14:00:00Z,0.75,0.00,15.40,0.00,1.00,0.00
didok_8504221,2021-04-27T14:00:00Z,0.90,0.00,15.60,0.00,1.00,0.00
didok_8504221,2021-04-28T14:00:00Z,0.45,0.00,15.00,0.99,4.00,8.00
didok_8504221,2021-04-29T14:00:00Z,0.55,0.00,12.80,5.22,4.00,8.00
didok_8504221,2021-04-30T14:00:00Z,0.00,0.00,9.30,22.42,5.00,8.00
didok_8504221,2021-05-01T14:00:00Z,0.00,0.00,9.90,35.08,5.00,8.00
didok_8504221,2021-05-02T14:00:00Z,0.20,0.00,9.00,8.90,5.00,8.00
didok_8504221,2021-05-03T14:00:00Z,0.80,0.00,12.20,1.81,1.00,0.00
didok_8504221,2021-05-04T14:00:00Z,0.50,0.00,14.60,0.00,4.00,8.00
didok_8504221,2021-05-05T14:00:00Z,0.45,0.00,10.90,8.94,4.00,8.00
didok_8504221,2021-05-06T14:00:00Z,0.00,0.00,10.10,8.78,5.00,8.00
didok_8504221,2021-05-07T14:00:00Z,0.60,0.00,10.90,13.05,2.00,2.00
didok_8504221,2021-05-08T14:00:00Z,0.70,0.00,13.80,0.00,1.00,0.00
didok_8504221,2021-05-09T14:00:00Z,1.00,0.00,20.00,0.00,3.00,4.00
didok_8504221,2021-05-10T14:00:00Z,0.00,0.00,14.40,18.05,5.00,8.00
didok_8504221,2021-05-11T14:00:00Z,0.00,0.00,12.70,26.62,5.00,8.00
didok_8504221,2021-05-12T14:00:00Z,0.80,0.00,11.80,11.25,2.00,4.00
didok_8504221,2021-05-13T14:00:00Z,0.20,0.00,12.10,1.46,4.00,8.00
didok_8504221,2021-05-14T14:00:00Z,0.00,0.00,12.30,1.97,5.00,8.00
didok_8504221,2021-05-15T14:00:00Z,0.00,0.00,10.00,6.13,5.00,8.00
didok_8504221,2021-05-16T14:00:00Z,0.00,0.00,9.70,24.64,5.00,8.00
didok_8504221,2021-05-17T14:00:00Z,0.15,0.00,11.20,10.30,4.00,8.00
didok_8504221,2021-05-18T14:00:00Z,0.60,0.00,12.40,14.00,4.00,8.00
didok_8504221,2021-05-19T14:00:00Z,0.20,0.00,9.80,5.32,4.00,7.00
didok_8504221,2021-05-20T14:00:00Z,0.60,0.00,12.10,3.04,4.00,8.00
didok_8504221,2021-05-21T14:00:00Z,0.00,0.00,11.50,13.14,5.00,8.00
didok_8504221,2021-05-22T14:00:00Z,0.45,0.00,13.30,20.04,4.00,8.00
didok_8504221,2021-05-23T14:00:00Z,0.80,0.00,12.60,9.29,1.00,0.00
didok_8504221,2021-05-24T14:00:00Z,0.30,0.00,16.00,0.08,5.00,8.00
didok_8504221,2021-05-25T14:00:00Z,0.55,0.00,12.70,11.26,1.00,1.00
didok_8504221,2021-05-26T14:00:00Z,0.45,0.00,13.10,0.00,4.00,8.00
didok_8504221,2021-05-27T14:00:00Z,0.50,0.00,11.80,1.18,3.00,6.00
didok_8504221,2021-05-28T14:00:00Z,0.80,0.00,17.40,0.00,1.00,0.00
